楼盘名	楼盘地址	楼盘经纬度	配套类型	配套标签	配套名称	配套经纬度	省名称	城市名称	区县名称	配套地址
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	瑞安市玉海幼儿园	120.626616,27.781716	浙江省	温州市	瑞安市	康乐街与解放南路交叉口北150米
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	董老师的DIY乐园	120.633636,27.779768	浙江省	温州市	瑞安市	虹桥路新族广场三楼
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;小学	玉海第二小学	120.626613,27.7821	浙江省	温州市	瑞安市	仓前街83号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	新苗幼儿园(商城大道)	120.638771,27.776881	浙江省	温州市	瑞安市	商城大道154号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	瑞安市东山小博士幼儿园(门前路)	120.648337,27.760983	浙江省	温州市	瑞安市	中埠人民路1号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	智慧星幼儿园(安阳路)	120.648551,27.758486	浙江省	温州市	瑞安市	东山上埠洗网桥20-26号(近东山西路)
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;成人教育	飞云镇飞云办宋家埭片老年学校	120.633126,27.736250	浙江省	温州市	瑞安市	八达路与民心路交叉路口往东约280米
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;小学	瑞安市实验小学	120.633215,27.78066	浙江省	温州市	瑞安市	衙后街25
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	向阳幼儿园(龙山东路)	120.643305,27.773407	浙江省	温州市	瑞安市	市第二中学瑞安龙山东路1号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	瑞安市东山中心幼儿园(罗阳学前教育集团东山分园)	120.649207,27.759890	浙江省	温州市	瑞安市	安阳路1090号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	新纪元之光幼儿园	120.648218,27.751666	浙江省	温州市	瑞安市	毓蒙路806号新纪园
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;小学	RUIANSHIDONGSHANDIERXIAOXUE	120.649284,27.759848	浙江省	温州市	瑞安市	东山第二小学(安阳路北)
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;小学	汇头小学	120.613908,27.734190	浙江省	温州市	瑞安市	绕城高速(庆云禅寺东北侧约200米)
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	小天鹅幼儿园(瑞光大道)	120.649121,27.754434	浙江省	温州市	瑞安市	瑞光大道860-864号
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	瑞安市春蕾幼儿园	120.648671,27.765973	浙江省	温州市	瑞安市	陈虬路10-18号东北方向50米
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;中学	瑞安市玉海实验中学(公园路校区)	120.632469,27.782036	浙江省	温州市	瑞安市	公园路47号公园路校区
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	学校	科教文化服务;学校;幼儿园	金色摇篮幼儿园	120.592080,27.760580	浙江省	温州市	瑞安市	飞云镇东洋村
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	桥邻菜场(公交站)	120.620334,27.757287	浙江省	温州市	瑞安市	瑞安113路;瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	阁巷路口(公交站)	120.618950,27.758151	浙江省	温州市	瑞安市	瑞安103路;瑞安113路;瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	东风(公交站)	120.620425,27.761124	浙江省	温州市	瑞安市	瑞安103路;瑞安107路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	云江中医院(公交站)	120.616467,27.758056	浙江省	温州市	瑞安市	瑞安107路;瑞安111路;瑞安112路;瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	南港(公交站)	120.622292,27.754175	浙江省	温州市	瑞安市	瑞安113路;瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	电信局(公交站)	120.620013,27.763429	浙江省	温州市	瑞安市	瑞安103路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	桥邻(公交站)	120.615859,27.755534	浙江省	温州市	瑞安市	瑞安103路;瑞安113路;瑞安115路;瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	浦口(公交站)	120.624510,27.751619	浙江省	温州市	瑞安市	瑞安113路;瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	桥里(公交站)	120.613846,27.753927	浙江省	温州市	瑞安市	瑞安111路;瑞安112路;瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	飞云大街(公交站)	120.619278,27.768398	浙江省	温州市	瑞安市	瑞安103路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	飞云(公交站)	120.610573,27.754375	浙江省	温州市	瑞安市	瑞安111路;瑞安112路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	横河(公交站)	120.627014,27.748938	浙江省	温州市	瑞安市	瑞安113路;瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	瑞安二医(公交站)	120.618988,27.769909	浙江省	温州市	瑞安市	瑞安103路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	上埠站(公交站)	120.612106,27.766962	浙江省	温州市	瑞安市	瑞安107路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	检测站(公交站)	120.610008,27.751589	浙江省	温州市	瑞安市	瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	飞云渡口(公交站)	120.617874,27.771826	浙江省	温州市	瑞安市	瑞安103路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	滨江大道(公交站)	120.636070,27.762436	浙江省	温州市	瑞安市	瑞安10路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	横河新村(公交站)	120.625465,27.745087	浙江省	温州市	瑞安市	瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	外滩大厦(公交站)	120.632935,27.767929	浙江省	温州市	瑞安市	瑞安10路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	孙桥(公交站)	120.607315,27.750113	浙江省	温州市	瑞安市	瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	滨江公园(公交站)	120.630836,27.770746	浙江省	温州市	瑞安市	瑞安10路;瑞安11路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	望江小区(公交站)	120.632881,27.770500	浙江省	温州市	瑞安市	瑞安11路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	滨江中学(公交站)	120.636732,27.767695	浙江省	温州市	瑞安市	瑞安103路;瑞安113路;瑞安115路;瑞安11路;瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	章桥(公交站)	120.605347,27.749014	浙江省	温州市	瑞安市	瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	马龙大道(公交站)	120.609161,27.771635	浙江省	温州市	瑞安市	瑞安107路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	石碣门(公交站)	120.630981,27.743752	浙江省	温州市	瑞安市	瑞安113路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	外滩(公交站)	120.627724,27.774649	浙江省	温州市	瑞安市	瑞安10路;瑞安11路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	人才村(公交站)	120.640569,27.761220	浙江省	温州市	瑞安市	瑞安10路;瑞安18路客运中心西环线;瑞安19路客运中心东环线;瑞安2路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	工业区(公交站)	120.625686,27.740877	浙江省	温州市	瑞安市	瑞安115路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	上埠新村(公交站)	120.640634,27.763424	浙江省	温州市	瑞安市	瑞安18路内环;瑞安18路外环;瑞安18路客运中心西环线;瑞安19路客运中心东环线;瑞安2路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	欧安大楼(公交站)	120.631172,27.774549	浙江省	温州市	瑞安市	瑞安13路;瑞安15路;瑞安1路西环线;瑞安3路;瑞安3路夜班;瑞安5路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	升天基(公交站)	120.600548,27.762140	浙江省	温州市	瑞安市	瑞安111路;瑞安112路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	新商城(公交站)	120.638802,27.768311	浙江省	温州市	瑞安市	瑞安111路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	新峰(公交站)	120.614632,27.776180	浙江省	温州市	瑞安市	瑞安103路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	烟墩山(公交站)	120.640984,27.765118	浙江省	温州市	瑞安市	瑞安116路;瑞安16路瑞医瑞祥院区西环线;瑞安17路瑞医瑞祥院区南环线
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	长虹花园(公交站)	120.633255,27.773920	浙江省	温州市	瑞安市	瑞安13路;瑞安15路;瑞安1路东环线;瑞安3路;瑞安3路夜班;瑞安5路;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	开发区管委会(公交站)	120.642403,27.757986	浙江省	温州市	瑞安市	瑞安10路;瑞安18路客运中心西环线;瑞安19路客运中心东环线;瑞安2路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	商城大厦(公交站)	120.639130,27.768820	浙江省	温州市	瑞安市	瑞安-马屿;瑞安103路;瑞安107路;瑞安112路;瑞安113路;瑞安115路;瑞安11路;瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	南门(公交站)	120.625710,27.777096	浙江省	温州市	瑞安市	瑞安102路;瑞安15路;瑞安1路东环线;瑞安1路西环线;瑞安2路;瑞安3路;瑞安3路夜班;瑞安5路;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	沿江东路(公交站)	120.628143,27.776503	浙江省	温州市	瑞安市	瑞安13路;瑞安15路;瑞安1路东环线;瑞安1路西环线;瑞安3路;瑞安3路夜班;瑞安5路;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	商城(公交站)	120.634079,27.773857	浙江省	温州市	瑞安市	瑞安13路;瑞安15路;瑞安1路东环线;瑞安1路西环线;瑞安3路;瑞安3路夜班;瑞安5路;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	独峰(公交站)	120.607567,27.773849	浙江省	温州市	瑞安市	瑞安107路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	外国语学校(公交站)	120.643524,27.755933	浙江省	温州市	瑞安市	瑞安10路;瑞安18路内环;瑞安18路外环;瑞安18路客运中心西环线;瑞安19路客运中心东环线;瑞安2路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	上埠站(公交站)	120.642868,27.764536	浙江省	温州市	瑞安市	瑞安116路;瑞安16路瑞医瑞祥院区西环线;瑞安17路瑞医瑞祥院区南环线;瑞安18路客运中心西环线;瑞安19路客运中心东环线;瑞安2路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	加油站(公交站)	120.602364,27.746216	浙江省	温州市	瑞安市	瑞安7路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	石碣门村民中心(公交站)	120.633331,27.740707	浙江省	温州市	瑞安市	瑞安113路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	飞云渡(公交站)	120.623886,27.779566	浙江省	温州市	瑞安市	瑞安102路;瑞安15路;瑞安1路东环线;瑞安1路西环线;瑞安2路;瑞安3路;瑞安3路夜班;瑞安5路;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	飞云渡(南行)(公交站)	120.623863,27.779577	浙江省	温州市	瑞安市	瑞安15路;瑞安5路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	华都大酒店(公交站)	120.639412,27.772223	浙江省	温州市	瑞安市	瑞安103路;瑞安107路;瑞安111路;瑞安112路;瑞安113路;瑞安115路;瑞安116路;瑞安16路瑞医瑞祥院区西环线;瑞安17路瑞医瑞祥院区南环线;瑞安1路东环线;瑞安1路西环线;瑞安7路;瑞安8路
万科-古翠隐秀	锦江路万科·古翠隐秀	120.6210380,27.7584380	公交车站	交通设施服务;公交车站;公交车站相关	新纪元学校(公交站)	120.644745,27.754414	浙江省	温州市	瑞安市	瑞安2路
