address,building_code,city_name,developers_name,issue_code,issue_date,newest_name,open_date,property_type,rooms_url,sale_address
临安区武肃街与农林大路交汇处（原环城北路与大学路交汇处）,S1,杭州市,杭州龙耀实业有限公司,临售许字（2020）第00020号,2020-01-13,龙沁城,2020-01-13,住宅 商贸,http://www.tmsf.com/newhouse/presell_330191_1162293371_6936260.htm,西墅街与醉花路交汇处
临安区武肃街与农林大路交汇处（原环城北路与大学路交汇处）,S2,杭州市,杭州龙耀实业有限公司,临售许字（2020）第00019号,2020-01-13,龙沁城,2020-01-13,住宅 商贸,http://www.tmsf.com/newhouse/presell_330191_1162293371_6936245.htm,西墅街与醉花路交汇处
,6,杭州市,浙江恒晟置业有限公司,临售备字（2020）第00001号,2020-01-13,御城涵园,2020-01-13,,http://www.tmsf.com/newhouse/presell_330191_29380827_6936355.htm,
东宁路与机场路交叉口,2幢,杭州市,浙江上东房地产开发有限公司,杭售许字(2020)第000003号,2020-01-09,广宇东润大厦,2020-01-12,写字楼,http://www.tmsf.com/newhouse/presell_33_1205967279_1235292638.htm,
杭州市临平区塘栖镇运溪路与文苑路交叉口,"10,9",杭州市,杭州弘利房地产开发有限公司,余售许字（2020）第00011号,2020-01-11,观棠明月府,2020-01-11,住宅,http://www.tmsf.com/newhouse/presell_330184_1200536518_12569682.htm,杭州市临平区塘栖镇运溪路与文苑路交叉口合景观棠明月售楼处
临安区吴越街与天屹路交叉口,1,杭州市,美好置业有限公司,临售许字（2020）第00018号,2020-01-10,美晟府,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_1171670666_6935947.htm,临安区吴越街与天屹路交叉口
浙江省杭州市临安区锦城街道临天路2399号中天万科启宸售楼处,16,杭州市,杭州嘉辰房地产开发有限公司,临售许字（2020）第00017号,2020-01-10,启宸公寓,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_1165999901_6935963.htm,浙江省杭州市临安区锦城街道临天路2399号中天万科启宸售楼处
杭州市临安市科技大道2988号,91,杭州市,临安中天房地产开发有限公司,临售许字（2020）第00016号,2020-01-10,中天珺府,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_60382569_6935900.htm,杭州市临安区青山湖街道岗阳街588号
杭州市临安市科技大道2988号,90,杭州市,临安中天房地产开发有限公司,临售许字（2020）第00015号,2020-01-10,中天珺府,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_60382569_6935853.htm,杭州市临安区青山湖街道岗阳街588号
临安区青山湖街道崇文路与蒋墅街交汇处,11,杭州市,杭州荣尚置业有限公司,临售许字（2020）第00014号,2020-01-10,檀越府,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_1227377193_6935818.htm,临安区青山湖街道崇文路与蒋墅街交汇处
临安区青山湖街道崇文路与蒋墅街交汇处,10,杭州市,杭州荣尚置业有限公司,临售许字（2020）第00013号,2020-01-10,檀越府,2020-01-10,住宅,http://www.tmsf.com/newhouse/presell_330191_1227377193_6935783.htm,临安区青山湖街道崇文路与蒋墅街交汇处
古墩路和富锦路交汇处,1号楼,杭州市,杭州龙郦实业有限公司,杭现售字(2020)第0009002号,2020-01-06,龙致商业中心,2020-01-09,写字楼,http://www.tmsf.com/newhouse/presell_33_1207638128_1234255321.htm,古墩路和富锦路交汇处
杭州江干区同协南路与新塘路交叉口（夏衍中学北侧）,"8幢,7幢,6幢,5幢,4幢,3幢,2幢,1幢,19幢,18幢,17幢,16幢,15幢,14幢,13幢,12幢,11幢,10幢,9幢",杭州市,杭州钰杭房地产开发有限公司,杭现售字(2020)第0009001号,2020-01-06,前滩名邸,2020-01-09,住宅,http://www.tmsf.com/newhouse/presell_33_1205774733_1234254592.htm,杭州市江干区同协南路与新塘路交叉口越秀前滩名邸16幢
余杭未来科技城·凤新路与东西大道交叉口西侧（在建阿里菜鸟总部对面）,"10,6,7,9",杭州市,杭州滨安房地产开发有限公司,余售许字（2020）第00005号,2020-01-09,杭语蓝庭,2020-01-09,住宅,http://www.tmsf.com/newhouse/presell_330184_1207049206_12569362.htm,余杭未来科技城·凤新路与东西大道交叉口西侧（在建阿里菜鸟总部对面）
富阳区富春街道永兴路179号,9,杭州市,杭州富阳中庆房地产发展有限公司,富售许字(2020)第002号,2020-08-03,润泽院,2020-01-08,住宅,http://www.tmsf.com/newhouse/presell_330187_510550836_4278094.htm,
萧山区市心北路与建设一路交叉口，建设一路62号,"4,2",杭州市,杭州丰涛置业有限公司,萧售许字（2020）第00010号,2020-01-08,国玺悦龙府,2020-01-08,住宅,http://www.tmsf.com/newhouse/presell_330181_1202876290_25320092.htm,萧山区市心北路与建设一路交叉口，建设一路62号
富阳区银湖街道银湖实验学校东侧,"7,13,11",杭州市,杭州祥生弘达房地产开发有限公司,富售许字(2019)第131号,2021-05-21,银湖新语公寓,2020-01-08,住宅,http://www.tmsf.com/newhouse/presell_330187_1169030530_4277929.htm,富阳区银湖街道银湖实验学校东侧
科技大道，轻轨5号线延伸段青山湖站口（在建）,25,杭州市,杭州绿地锦城房地产开发有限公司,临售许字（2020）第00009号,2020-01-07,柏澜晶舍,2020-01-07,住宅、商业mall,http://www.tmsf.com/newhouse/presell_330191_1172978715_6935623.htm,杭州向往街368号乐时城1号楼大堂（城市展厅）
九龙大道398号富春硅谷会客厅（杭州野生动物世界对面）,"22,13,14,15,16,17,18,19,20,21",杭州市,杭州富春硅谷投资有限公司,富售许字(2019)第126号,2021-04-02,富春硅谷,2020-01-07,住宅 写字楼 商业,http://www.tmsf.com/newhouse/presell_330187_28734930_4277850.htm,银湖科技城内九龙大道398号
杭州市富阳区东洲江滨东大道首创奥特莱斯北侧,"19,2,7,13",杭州市,杭州涌都房地产开发有限公司,富售许字(2020)第001号,2020-01-06,怀石雅苑/春上雅庐,2020-01-06,住宅,http://www.tmsf.com/newhouse/presell_330187_879422612_4277829.htm,杭州市富阳区东洲江滨东大道首创奥特莱斯北侧200米
杭州·党湾·文化东路（党湾镇政府东南面约50米）,"2,1",杭州市,萧山城区建设有限公司,萧售许字（2020）第00008号,2020-01-06,悦融湾,2020-01-06,住宅,http://www.tmsf.com/newhouse/presell_330181_1229661871_25319932.htm,杭州·党湾·文化东路（党湾镇政府东南面约50米）
西湖区万塘路与华星路交叉口,5幢,杭州市,杭州中海海创房地产有限公司,杭售许字(2020)第000002号,2020-01-03,万塘云起公寓,2020-01-06,商铺,http://www.tmsf.com/newhouse/presell_33_1195978975_1233242470.htm,西湖区万塘路280号
余杭区仁和大道怡然街交叉口西侧,"7,6",杭州市,杭州益光房地产开发有限公司,余售许字（2020）第00002号,2020-01-05,尚堂久里,2020-01-05,住宅,http://www.tmsf.com/newhouse/presell_330184_1177342996_12569002.htm,余杭区仁和大道怡然街交叉口西侧上塘九里销售展示中心
同协南路与新塘路交叉口往北200米,"2幢,11幢,10幢",杭州市,杭州金唐房地产开发有限公司,杭售许字(2020)第000001号,2020-01-02,博翠碧蓝湾,2020-01-05,住宅,http://www.tmsf.com/newhouse/presell_33_1166070159_1232903451.htm,同协南路与新塘路交叉口往北200米
西湖区古翠路与余杭塘河交叉口,"1幢,6幢",杭州市,杭州京江房地产开发有限公司,杭售许字(2019)第000152号,2019-12-31,古翠蓝庭,2020-01-03,住宅,http://www.tmsf.com/newhouse/presell_33_1232228569_1232226595.htm,杭州市西湖区文一路26号（金色蓝庭）
建德市更楼街道中心区,6,杭州市,建德市金庄房地产开发有限公司,建售许字（2020）第00001号,2020-01-02,江南会境府邸,2020-01-02,住宅,http://www.tmsf.com/newhouse/presell_330189_1218188807_3874334.htm,
余杭塘路与枫树路交汇处,6号楼,杭州市,杭州禾睿房地产开发有限公司,杭售许字(2019)第000151号,2020-01-21,泰旭乐悠城,2020-01-02,写字楼,http://www.tmsf.com/newhouse/presell_33_1161480354_1231872527.htm,双龙路与枫树路交汇处
萧山区建设一路与万向路交叉口西侧（中旅名门府东侧）,"6,2",杭州市,杭州港中旅城市发展有限公司,萧售许字（2019）第01345号,2022-01-18,和雅轩,2019-12-30,住宅,http://www.tmsf.com/newhouse/presell_330181_1175765729_25319259.htm,建设一路与宁税路交叉口
临平区崇贤街道前村街与尚贤路交叉口东北角,"15,17,1,10,12",杭州市,杭州鑫怡置业有限公司,余售许字（2019）第01342号,2019-12-30,杭语宸鹭院,2019-12-30,住宅,http://www.tmsf.com/newhouse/presell_330184_1194638943_12568546.htm,临平区崇贤街道前村街与尚贤路交叉口东北角
临平区崇贤街道前村街与尚贤路交叉口东北角,"11,2,3,4,5,6,7,8,9",杭州市,杭州鑫怡置业有限公司,余售许字（2019）第01341号,2019-12-30,杭语宸鹭院,2019-12-30,住宅,http://www.tmsf.com/newhouse/presell_330184_1194638943_12568769.htm,临平区崇贤街道前村街与尚贤路交叉口东北角
,"4,5",杭州市,杭州九耀置业有限公司,杭售许字(2019)第005031号,2019-12-27,久耀商业中心,2019-12-30,"商贸,写字楼",http://www.tmsf.com/newhouse/presell_33_1230824743_1230815583.htm,
拱墅区莫干山路与新文路交叉口,"13幢,9幢,8幢",杭州市,杭州泰都置业有限公司,杭售许字(2019)第000150号,2019-12-27,和宁文华府,2019-12-30,住宅,http://www.tmsf.com/newhouse/presell_33_1175599166_1230811331.htm,拱墅区莫干山路与新文路交叉口
余杭区储运路与好运路交叉口,"11,6,8,9,10",杭州市,杭州世茂新领航房地产有限责任公司,余售许字（2019）第01336号,2019-12-29,璀璨澜庭,2019-12-29,住宅,http://www.tmsf.com/newhouse/presell_330184_1230751707_12567982.htm,余杭区储运路与好运路交叉口
义蓬街道横一线与义隆路交叉口,16幢17幢,杭州市,杭州宏哲置业有限公司,杭售许字(2019)第003033号,2019-12-26,钱汇名座,2019-12-29,商贸,http://www.tmsf.com/newhouse/presell_33_1197199402_1230415713.htm,义隆路与青六路交叉口杭州英冠温德姆酒店大堂一层
长浜路与新天地路交叉口,"1幢,3幢,2幢",杭州市,杭州新天地集团有限公司,杭售许字(2019)第000149号,2019-12-26,杭州新天地,2019-12-29,写字楼,http://www.tmsf.com/newhouse/presell_33_13379760_1230437328.htm,新北街100号
萧山区蜀山西路和规划四路交叉口,8,杭州市,杭州瀚源房地产开发有限责任公司,萧售许字（2019）第01340号,2019-12-27,佳印府,2019-12-27,住宅,http://www.tmsf.com/newhouse/presell_330181_1168632396_25318970.htm,萧山区风情大道与小白线交叉口东北角
杭州市萧山区桥戴线与恒达路交叉口,1,杭州市,杭州萧山银城置业有限公司,萧售许字（2019）第01339号,2022-03-28,泰悦银座,2019-12-27,住宅,http://www.tmsf.com/newhouse/presell_330181_1193217762_25318899.htm,杭州市萧山区桥戴线与恒达路交叉口
科技大道，轻轨5号线延伸段青山湖站口（在建）,18,杭州市,杭州绿地锦城房地产开发有限公司,临售许字（2019）第01338号,2019-12-27,柏澜晶舍,2019-12-27,住宅、商业mall,http://www.tmsf.com/newhouse/presell_330191_1172978715_6935283.htm,杭州向往街368号乐时城1号楼大堂（城市展厅）
杭州萧山区滨南新城·银泰旁（华诚路与弘学路交叉口）,"12,4,8,9",杭州市,杭州德凯置业有限公司,萧售许字（2019）第01337号,2019-12-27,时光之宸公寓,2019-12-27,住宅,http://www.tmsf.com/newhouse/presell_330181_1204914287_25318572.htm,杭州萧山区滨南新城·银泰旁（华诚路与弘学路交叉口）
余杭塘路与枫树路交汇处,"2号楼,3，4，5号楼",杭州市,杭州禾睿房地产开发有限公司,杭售许字(2019)第000148号,2020-01-21,泰旭乐悠城,2019-12-27,写字楼,http://www.tmsf.com/newhouse/presell_33_1161480354_1229703850.htm,双龙路与枫树路交汇处
城东新城同德路与白石庙路交叉口西侧,2幢,杭州市,长淮信达地产有限公司,杭售许字(2019)第000147号,2019-12-24,东莱府,2019-12-27,住宅,http://www.tmsf.com/newhouse/presell_33_1193864993_1229696836.htm,城东新城同德路与白石庙路交叉口西侧
富阳市春江街道民主村,288-1,杭州市,杭州富阳江南国际商城有限公司,富售许字(2019)第138号,2019-12-27,江南商贸城地块建设工程,2019-12-26,写字楼,http://www.tmsf.com/newhouse/presell_330187_1233190649_4277536.htm,
桐庐城南街道城南路与金圣路交叉口,21,杭州市,桐庐碧辰置业有限公司,桐售许字（2019）第01334号,2019-12-26,碧桂园十里春风苑,2019-12-26,住宅,http://www.tmsf.com/newhouse/presell_330188_1167689540_6253384.htm,桐庐城南街道城南路与金圣路交叉口
下沙金沙大道以北，高沙路以东,"4幢,3幢,2幢,1幢",杭州市,杭州盈坤置业有限公司,杭售许字(2019)第003032号,2019-12-23,吾角商业中心,2019-12-26,商贸 写字楼,http://www.tmsf.com/newhouse/presell_33_490718136_1229304518.htm,下沙金沙大道与银沙路交叉口（高沙路地铁口向西150米）
杭州市富阳区富春街道江滨东大道1号,"57,45,46,55,56",杭州市,杭州富阳碧水源房地产有限公司,富售许字（2019）第140号,2019-12-25,西郊半岛,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330187_30693197_4277304.htm,富春街道江滨东大道大坞坑阳光城翡丽海岸新售楼部
杭州市富阳区富春街道江滨东大道1号,"12,4,33,20,11",杭州市,杭州富阳碧水源房地产有限公司,富售许字（2019）第139号,2019-12-25,西郊半岛,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330187_30693197_4277249.htm,富春街道江滨东大道大坞坑阳光城翡丽海岸新售楼部
临安锦北街道马溪路和北排街交叉口,18,杭州市,杭州万锦置业有限公司,临售许字（2019）第01333号,2019-12-25,西之望府,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1168530748_6935167.htm,临水路和西林街交叉口
临安锦北街道马溪路和北排街交叉口,17,杭州市,杭州万锦置业有限公司,临售许字（2019）第01332号,2019-12-25,西之望府,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1168530748_6935158.htm,临水路和西林街交叉口
临安锦北街道马溪路和北排街交叉口,14,杭州市,杭州万锦置业有限公司,临售许字（2019）第01331号,2019-12-25,西之望府,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1168530748_6935150.htm,临水路和西林街交叉口
临安锦北街道马溪路和北排街交叉口,12,杭州市,杭州万锦置业有限公司,临售许字（2019）第01330号,2019-12-25,西之望府,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1168530748_6935143.htm,临水路和西林街交叉口
临安区农林大路与双林街交叉口向北（农林大路上）,16,杭州市,杭州临安融成置业有限公司,临售许字（2019）第01329号,2019-12-25,璞樾大观雅苑,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1167276342_6935138.htm,临安区农林大路璞樾大观售楼处
临安区农林大路与双林街交叉口向北（农林大路上）,19,杭州市,杭州临安融成置业有限公司,临售许字（2019）第01328号,2019-12-25,璞樾大观雅苑,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1167276342_6935133.htm,临安区农林大路璞樾大观售楼处
临安区农林大路与双林街交叉口向北（农林大路上）,21,杭州市,杭州临安融成置业有限公司,临售许字（2019）第01327号,2019-12-25,璞樾大观雅苑,2019-12-25,住宅,http://www.tmsf.com/newhouse/presell_330191_1167276342_6935125.htm,临安区农林大路璞樾大观售楼处
